Symbol,EngName,ChtName,PrevClose,Exchange,Currency,LotSize
27154,SCNDPHL@EC1509A,иh└s┤эе┤дндE┴╩в╧,0.02,SEHK,HKD,10000
27162,EA-HKEX@EP1509A,┤фецкFи╚дндEкfв╧,0.028,SEHK,HKD,10000
27166,GS-BEA @EC1511A,кFи╚░к▓▒дне╥┴╩в╧,0.014,SEHK,HKD,2000
27196,SG-HKEX@EC1601A,┤фецкk┐│д╗д@┴╩в╧,0.57,SEHK,HKD,1000
27211,BITENCT@EC1510A,─╦░Tдд╗╚дндQ┴╩в╧,0.09,SEHK,HKD,10000
27212,BITENCT@EP1512A,─╦░Tдд╗╚дндAкfв╧,0.035,SEHK,HKD,10000
27228,JP-DFMG@EC1509A,кFн╖╝п│qдндE┴╩в╧,0.011,SEHK,HKD,2000
27327,SG-CMBC@EC1510A,е┴жцкk┐│дндQ┴╩в╧,0.018,SEHK,HKD,5000
27344,SGCITIC@EC1601B,ддлHкk┐│д╗д@┴╩в╨,0.068,SEHK,HKD,1000
27354,SG-DFMG@EC1510A,кFн╖кk┐│дндQ┴╩в╧,0.026,SEHK,HKD,2000
27363,HS-CMBC@EC1509B,е┴жц╢╫┬╫дндE┴╩в╨,0.012,SEHK,HKD,5000
27375,SGCLIFE@EC1510A,дд╣╪кk┐│дндQ┴╩в╧,0.199,SEHK,HKD,10000
27393,SG-L&F @EC1607A,зQ┬╫кk┐│д╗дC┴╩в╧,0.025,SEHK,HKD,2000
27425,BPNDPHL@EC1604A,иh└sкkд┌д╗е|┴╩в╧,0.02,SEHK,HKD,1000
27496,HSFTA50@EC1512A,в╧дд╢╫┬╫дндA┴╩в╧,0.072,SEHK,HKD,1000
27522,SGTENCT@EC1607A,─╦░Tкk┐│д╗дC┴╩в╧,0.214,SEHK,HKD,10000
27538,SGTENCT@EP1601A,─╦░Tкk┐│д╗д@кfв╧,0.037,SEHK,HKD,10000
27544,NMRENHE@EC1512A,дHйM│ез°дндA┴╩в╧,0.039,SEHK,HKD,2000
27618,SG-AGBK@EC1509A,╣Aжцкk┐│дндE┴╩в╧,0.023,SEHK,HKD,1000
27628,SGESPRI@EC1604A,лф▒╢кk┐│д╗е|┴╩в╧,0.017,SEHK,HKD,1000
27684,SC-HKEX@EC1511B,┤фец┤эе┤дне╥┴╩в╨,0.56,SEHK,HKD,1000
27686,JPESPRI@EC1601A,лф▒╢╝п│qд╗д@┴╩в╧,0.015,SEHK,HKD,1000
27703,SG-CGHL@EC1510A,дд┐Uкk┐│дндQ┴╩в╧,0.01,SEHK,HKD,2000
27707,CS-SMIC@EC1601A,ддкф╖члHд╗д@┴╩в╧,0.061,SEHK,HKD,1000
27790,UBTENCT@EP1512A,─╦░T╖ч╗╚дндAкfв╧,0.033,SEHK,HKD,10000
27791,SGCNOOC@EC1601A,о№кoкk┐│д╗д@┴╩в╧,0.01,SEHK,HKD,10000
27883,SG-CNBM@EC1511B,░ъзўкk┐│дне╥┴╩в╨,0.015,SEHK,HKD,20000
27902,SCTRAHK@EC1612A,м╒┤I┤эе┤д╗дA┴╩в╧,0.143,SEHK,HKD,5000
27903,SCTRAHK@EP1605A,м╒┤I┤эе┤д╗днкfв╧,0.244,SEHK,HKD,5000
28007,EA-CKH @EC1512A,к°йMкFи╚дндA┴╩в╧,0.66,SEHK,HKD,50000
28042,MB-KECL@EC1601A,й°пр│┴╗╚д╗д@┴╩в╧,0.01,SEHK,HKD,20000
28075,UBCNOOC@EC1607A,о№кo╖ч╗╚д╗дC┴╩в╧,0.015,SEHK,HKD,10000
28099,SC-DFMG@EC1508A,кFн╖┤эе┤дндK┴╩в╧,0.01,SEHK,HKD,2000
28102,BIFTA50@EC1604A,в╧дддд╗╚д╗е|┴╩в╧,0.171,SEHK,HKD,1000
28103,BITRAHK@EP1604A,м╒┤Iдд╗╚д╗е|кfв╧,0.229,SEHK,HKD,5000
28110,GS-CMS @EC1606A,▒dнї░к▓▒д╗д╗┴╩в╧,0.137,SEHK,HKD,10000
28175,SGSHMAO@EC1602A,е@нZкk┐│д╗дG┴╩в╧,0.015,SEHK,HKD,5000
28178,SGTENCT@EC1511A,─╦░Tкk┐│дне╥┴╩в╧,0.092,SEHK,HKD,10000
28196,GSCNOOC@EC1511A,о№кo░к▓▒дне╥┴╩в╧,0.01,SEHK,HKD,10000
28239,SG-KECL@EC1704A,й°пркk┐│дCе|┴╩в╧,0.018,SEHK,HKD,20000
28268,SGTENCT@EP1509A,─╦░Tкk┐│дндEкfв╧,0.065,SEHK,HKD,10000
28278,BPZHJIN@EC1610A,й█кўкkд┌д╗дQ┴╩в╧,0.026,SEHK,HKD,5000
28280,BP-BBMG@EC1612A,кў╢икkд┌д╗дA┴╩в╧,0.094,SEHK,HKD,5000
28308,HS-HKEX@EC1510A,┤фец╢╫┬╫дндQ┴╩в╧,0.2,SEHK,HKD,10000
28352,SG-CRRC@EC1610A,ддиокk┐│д╗дQ┴╩в╧,0.36,SEHK,HKD,10000
28370,SG-HKEX@EC1509A,┤фецкk┐│дндE┴╩в╧,0.42,SEHK,HKD,10000
28379,UBTENCT@EC1510A,─╦░T╖ч╗╚дндQ┴╩в╧,0.09,SEHK,HKD,10000
28409,SCZHJIN@EC1512A,й█кў┤эе┤дндA┴╩в╧,0.029,SEHK,HKD,5000
28413,SCCSA50@EP1610A,лnдд┤эе┤д╗дQкfв╧,0.22,SEHK,HKD,2000
28418,EA-GWMC@EC1610A,к°иTкFи╚д╗дQ┴╩в╧,0.02,SEHK,HKD,50000
28430,EA-GR&F@EP1509A,┤IдOкFи╚дндEкfв╧,0.35,SEHK,HKD,4000
28457,BP-CKH @EC1704A,к°йMкkд┌дCе|┴╩в╧,0.7,SEHK,HKD,5000
28495,HS-CNBM@EC1511A,░ъзў╢╫┬╫дне╥┴╩в╧,0.01,SEHK,HKD,20000
28526,BPLININ@EC1509A,зї╣чкkд┌дндE┴╩в╧,0.04,SEHK,HKD,5000
28550,SG-HKEX@EC1511A,┤фецкk┐│дне╥┴╩в╧,0.228,SEHK,HKD,10000
28647,HSTENCT@EC1510A,─╦░T╢╫┬╫дндQ┴╩в╧,0.101,SEHK,HKD,10000
28652,MBHK&CG@EC1607A,╖╤оЁ│┴╗╚д╗дC┴╩в╧,0.125,SEHK,HKD,10000
28653,MBESPRI@EC1601A,лф▒╢│┴╗╚д╗д@┴╩в╧,0.01,SEHK,HKD,1000
28687,NM-CTFJ@EC1512A,йP║╓│ез°дндA┴╩в╧,0.01,SEHK,HKD,2000
28720,SC-HKEX@EC1607A,┤фец┤эе┤д╗дC┴╩в╧,0.455,SEHK,HKD,10000
28726,CSTENCT@EC1511A,─╦░T╖члHдне╥┴╩в╧,0.098,SEHK,HKD,10000
28746,BPCITIC@EC1711A,ддлHкkд┌дCе╥┴╩в╧,0.395,SEHK,HKD,10000
28790,JP-CNBM@EC1612A,░ъзў╝п│qд╗дA┴╩в╧,0.029,SEHK,HKD,20000
28814,JP-HKEX@EC1601A,┤фец╝п│qд╗д@┴╩в╧,0.57,SEHK,HKD,1000
28833,BP-JSEW@EC1512A,ж┐│tкkд┌дндA┴╩в╧,0.057,SEHK,HKD,2000
28862,SCCNOOC@EC1511A,о№кo┤эе┤дне╥┴╩в╧,0.01,SEHK,HKD,10000
28870,EATENCT@EC1510A,─╦░TкFи╚дндQ┴╩в╧,0.094,SEHK,HKD,10000
28873,CSFTA50@EC1512A,в╧дд╖члHдндA┴╩в╧,0.073,SEHK,HKD,1000
28874,CSFTA50@EC1608A,в╧дд╖члHд╗дK┴╩в╧,0.176,SEHK,HKD,1000
28878,CS-HKEX@EC1512A,┤фец╖члHдндA┴╩в╧,0.56,SEHK,HKD,1000
28897,UB-KECL@EC1512A,й°пр╖ч╗╚дндA┴╩в╧,0.01,SEHK,HKD,20000
28924,CSCNOOC@EC1511A,о№кo╖члHдне╥┴╩в╧,0.01,SEHK,HKD,10000
28927,CS-CMBC@EC1509A,е┴жц╖члHдндE┴╩в╧,0.127,SEHK,HKD,5000
28973,BP-CMOB@EC1512A,дд▓╛кkд┌дндA┴╩в╧,0.226,SEHK,HKD,5000
28988,CSZHIST@EC1512A,дднл╖члHдндA┴╩в╧,0.028,SEHK,HKD,2000
28991,CSNDPHL@EC1509A,иh└s╖члHдндE┴╩в╧,0.01,SEHK,HKD,10000
28994,CSNDPHL@EC1603A,иh└s╖члHд╗дT┴╩в╧,0.03,SEHK,HKD,1000
29041,BI-KECL@EC1512A,й°прдд╗╚дндA┴╩в╧,0.02,SEHK,HKD,20000
29066,BP-CSCL@EC1511A,дд╢░кkд┌дне╥┴╩в╧,0.73,SEHK,HKD,1000
29069,SC-ACMT@EC1508A,о№┴│┤эе┤дндK┴╩в╧,0.01,SEHK,HKD,5000
29101,JPCPAIR@EC1510A,░ъої╝п│qдндQ┴╩в╧,0.019,SEHK,HKD,10000
29110,CSCLIFE@EC1509A,дд╣╪╖члHдндE┴╩в╧,0.176,SEHK,HKD,10000
29167,SCCITIC@EP1510A,ддлH┤эе┤дндQкfв╧,0.039,SEHK,HKD,10000
29182,BPCLIFE@EC1612A,дд╣╪кkд┌д╗дA┴╩в╧,0.345,SEHK,HKD,1000
29185,BPESPRI@EC1609A,лф▒╢кkд┌д╗дE┴╩в╧,0.01,SEHK,HKD,1000
29197,CS-MLD @EC1601A,┐D└y╖члHд╗д@┴╩в╧,0.032,SEHK,HKD,10000
29205,HSCITIC@EC1512B,ддлH╢╫┬╫дндA┴╩в╨,0.04,SEHK,HKD,1000
29209,SG-CNBM@EC1612A,░ъзўкk┐│д╗дA┴╩в╧,0.028,SEHK,HKD,20000
29211,SGCP&CC@EC1601A,ддд╞кk┐│д╗д@┴╩в╧,0.01,SEHK,HKD,2000
29237,SCCLIFE@EC1512A,дд╣╪┤эе┤дндA┴╩в╧,0.48,SEHK,HKD,10000
29331,BP-CMOB@EC1512B,дд▓╛кkд┌дндA┴╩в╨,0.101,SEHK,HKD,5000
29333,BP-HSBC@EC1512A,╢╫┬╫кkд┌дндA┴╩в╧,0.01,SEHK,HKD,4000
29372,SC-CSCL@EC1510A,дд╢░┤эе┤дндQ┴╩в╧,0.67,SEHK,HKD,1000
29400,HS-CPIC@EC1510A,мvлO╢╫┬╫дндQ┴╩в╧,0.046,SEHK,HKD,2000
29405,HSCLIFE@EC1509A,дд╣╪╢╫┬╫дндE┴╩в╧,0.285,SEHK,HKD,10000
29410,SCTENCT@EC1510A,─╦░T┤эе┤дндQ┴╩в╧,0.083,SEHK,HKD,10000
29414,BP-PICC@EC1601A,дд└Iкkд┌д╗д@┴╩в╧,0.166,SEHK,HKD,2000
29417,CSFTA50@EP1608B,в╧дд╖члHд╗дKкfв╨,0.156,SEHK,HKD,1000
29428,BITRAHK@EC1604B,м╒┤Iдд╗╚д╗е|┴╩в╨,0.052,SEHK,HKD,5000
29430,BIFTA50@EC1608A,в╧дддд╗╚д╗дK┴╩в╧,0.149,SEHK,HKD,1000
29431,BICNOOC@EC1608A,о№кoдд╗╚д╗дK┴╩в╧,0.02,SEHK,HKD,10000
29452,BP-AIA @EC1512A,д═и╣кkд┌дндA┴╩в╧,0.065,SEHK,HKD,2000
29461,UBFTA50@EC1512A,в╧дд╖ч╗╚дндA┴╩в╧,0.073,SEHK,HKD,1000
29490,BP-HKEX@EC1511A,┤фецкkд┌дне╥┴╩в╧,0.214,SEHK,HKD,10000
29498,UBCLIFE@EC1512A,дд╣╪╖ч╗╚дндA┴╩в╧,0.21,SEHK,HKD,1000
29508,JPCLIFE@EC1510A,дд╣╪╝п│qдндQ┴╩в╧,0.201,SEHK,HKD,10000
29516,EA-CMOB@EP1510A,дд▓╛кFи╚дндQкfв╧,0.04,SEHK,HKD,5000
29530,BICINDA@EC1612A,лH╣Fдд╗╚д╗дA┴╩в╧,0.023,SEHK,HKD,10000
29537,MBCLIFE@EC1510A,дд╣╪│┴╗╚дндQ┴╩в╧,0.246,SEHK,HKD,10000
29540,SC-HSBC@EC1511A,╢╫┬╫┤эе┤дне╥┴╩в╧,0.015,SEHK,HKD,4000
29544,BPFTA50@EP1609A,в╧ддкkд┌д╗дEкfв╧,0.176,SEHK,HKD,1000
29545,BPCNOOC@EC1608A,о№кoкkд┌д╗дK┴╩в╧,0.019,SEHK,HKD,10000
29582,BP-CNBM@EC1607A,░ъзўкkд┌д╗дC┴╩в╧,0.024,SEHK,HKD,2000
29599,BPCSA50@EC1608A,лnддкkд┌д╗дK┴╩в╧,0.204,SEHK,HKD,2000
29601,GS-AIA @EC1511A,д═и╣░к▓▒дне╥┴╩в╧,0.088,SEHK,HKD,2000
29627,JPLENOV@EC1608A,┴p╖Q╝п│qд╗дK┴╩в╧,0.017,SEHK,HKD,20000
29666,SCFTA50@EC1612A,в╧дд┤эе┤д╗дA┴╩в╧,0.188,SEHK,HKD,1000
29670,BP-AIA @EP1512B,д═и╣кkд┌дндAкfв╨,0.082,SEHK,HKD,2000
29672,BP-AGBK@EC1512A,╣Aжцкkд┌дндA┴╩в╧,0.021,SEHK,HKD,1000
29711,SG-KECL@EC1601A,й°пркk┐│д╗д@┴╩в╧,0.01,SEHK,HKD,20000
29762,BP-YZCM@EC1809A,л^╖╤кkд┌дKдE┴╩в╧,0.059,SEHK,HKD,2000
29819,SCCLIFE@EC1509A,дд╣╪┤эе┤дндE┴╩в╧,0.174,SEHK,HKD,10000
29824,BP-HKEX @EC1510,┤фецкkд┌днд@╣s┴╩,0.01,SEHK,HKD,10000
29840,SGAMCS3@EC1511A,оLдTкk┐│дне╥┴╩в╧,0.52,SEHK,HKD,2000
29859,JP-CTFJ@EC1512A,йP║╓╝п│qдндA┴╩в╧,0.018,SEHK,HKD,2000
29874,MBCLIFE@EC1601A,дд╣╪│┴╗╚д╗д@┴╩в╧,0.235,SEHK,HKD,10000
29887,BIFTA50@EP1608B,в╧дддд╗╚д╗дKкfв╨,0.196,SEHK,HKD,1000
29889,BICSA50@EC1608A,лnдддд╗╚д╗дK┴╩в╧,0.164,SEHK,HKD,2000
29897,CSCNOOC@EC1607A,о№кo╖члHд╗дC┴╩в╧,0.011,SEHK,HKD,10000
29904,CSTENCT@EP1508A,─╦░T╖члHдндKкfв╧,0.04,SEHK,HKD,10000
29914,UBCLIFE@EC1512B,дд╣╪╖ч╗╚дндA┴╩в╨,0.143,SEHK,HKD,1000
29927,GS-BOCL@EC1609B,дджц░к▓▒д╗дE┴╩в╨,0.315,SEHK,HKD,1000
29932,JPCLIFE@EC1512A,дд╣╪╝п│qдндA┴╩в╧,0.192,SEHK,HKD,10000
29933,JP-HKEX@EC1512A,┤фец╝п│qдндA┴╩в╧,0.115,SEHK,HKD,10000
29938,CT-HKEX@EC1509C,┤фецкс║XдндE┴╩в╤,0.198,SEHK,HKD,10000
29973,BI-HKEX@EC1512B,┤фецдд╗╚дндA┴╩в╨,0.146,SEHK,HKD,10000
29991,GSCITIC@EC1512B,ддлH░к▓▒дндA┴╩в╨,0.032,SEHK,HKD,10000
29995,BPTENCT@EP1512A,─╦░Tкkд┌дндAкfв╧,0.104,SEHK,HKD,1000
29996,UBFTA50@EP1608C,в╧дд╖ч╗╚д╗дKкfв╤,0.157,SEHK,HKD,1000
60006,HS#HSCEIRC1512A,дде°╢╫┬╫дндAд√в╧,0.157,SEHK,HKD,10000
60016,CS#HSI  RC1607K,∙┌л№╖члHд╗дCд√в┘,0.066,SEHK,HKD,10000
60017,CS#HSI  RP1511O,∙┌л№╖члHдне╥║╡в▌,0.315,SEHK,HKD,10000
60018,CS#HSI  RP1601Y,∙┌л№╖члHд╗д@║╡вч,0.275,SEHK,HKD,10000
60022,HS#HSCEIRC1511A,дде°╢╫┬╫дне╥д√в╧,0.066,SEHK,HKD,10000
60023,CS#HSI  RP1602C,∙┌л№╖члHд╗дG║╡в╤,0.229,SEHK,HKD,10000
60041,MB#HSI  RP1511C,∙┌л№│┴╗╚дне╥║╡в╤,0,SEHK,HKD,10000
60043,SG#HSI  RP1511A,∙┌л№кk┐│дне╥║╡в╧,0,SEHK,HKD,10000
60044,MB#HSI  RP1512A,∙┌л№│┴╗╚дндA║╡в╧,0,SEHK,HKD,10000
60046,SG#HSI  RP1602Z,∙┌л№кk┐│д╗дG║╡вш,0,SEHK,HKD,10000
60051,SG#HSI  RP1602A,∙┌л№кk┐│д╗дG║╡в╧,0.265,SEHK,HKD,10000
60054,CS#HSI  RP1512E,∙┌л№╖члHдндA║╡в╙,0.83,SEHK,HKD,10000
60055,JP#HSCEIRP1604J,дде°╝п│qд╗е|║╡в╪,0.198,SEHK,HKD,10000
60056,CS#HSI  RP1512F,∙┌л№╖члHдндA║╡в╘,0,SEHK,HKD,10000
60058,CS#HSI  RP1511H,∙┌л№╖члHдне╥║╡в╓,0.83,SEHK,HKD,10000
60063,CS#HSI  RP1511I,∙┌л№╖члHдне╥║╡в╫,1,SEHK,HKD,10000
60065,SC#HSI  RP1510D,∙┌л№┤эе┤дндQ║╡в╥,0.69,SEHK,HKD,10000
60066,CS#HSI  RP1511J,∙┌л№╖члHдне╥║╡в╪,1.1,SEHK,HKD,10000
60074,CS#HSI  RP1511Q,∙┌л№╖члHдне╥║╡в▀,0.55,SEHK,HKD,10000
60078,BP#HSI  RP1509Y,∙┌л№кkд┌дндE║╡вч,0.92,SEHK,HKD,10000
60079,BP#HSI  RP1509Z,∙┌л№кkд┌дндE║╡вш,0.9,SEHK,HKD,10000
60080,CS#HSI  RP1511S,∙┌л№╖члHдне╥║╡вс,0.69,SEHK,HKD,10000
60081,JP#HSI  RP1511F,∙┌л№╝п│qдне╥║╡в╘,0.28,SEHK,HKD,10000
60082,BP#HSI  RP1509A,∙┌л№кkд┌дндE║╡в╧,0.86,SEHK,HKD,10000
60083,BP#HSI  RP1509B,∙┌л№кkд┌дндE║╡в╨,0.84,SEHK,HKD,10000
60091,SG#HSI  RP1510X,∙┌л№кk┐│дндQ║╡вц,0.87,SEHK,HKD,10000
60092,SG#HSI  RP1510Y,∙┌л№кk┐│дндQ║╡вч,0.89,SEHK,HKD,10000
60095,SG#HSI  RP1511I,∙┌л№кk┐│дне╥║╡в╫,0,SEHK,HKD,10000
60103,EA#TENCTRC1601A,─╦░TкFи╚д╗д@д√в╧,0.225,SEHK,HKD,10000
60104,EA#HKEX RC1601A,┤фецкFи╚д╗д@д√в╧,0.27,SEHK,HKD,10000
60107,EA#GCL  RC1612B,лOиєкFи╚д╗дAд√в╨,0.042,SEHK,HKD,10000
60115,HS#FTA50RP1601A,в╧дд╢╫┬╫д╗д@║╡в╧,0.93,SEHK,HKD,1000
60117,BP#TENCTRP1512B,─╦░Tкkд┌дндA║╡в╨,0.475,SEHK,HKD,10000
60118,UB#HSI  RP1512T,∙┌л№╖ч╗╚дндA║╡вт,0.275,SEHK,HKD,10000
60121,HS#GEG  RP1601A,╗╚кe╢╫┬╫д╗д@║╡в╧,2.27,SEHK,HKD,1000
60122,UB#HSI  RP1601H,∙┌л№╖ч╗╚д╗д@║╡в╓,0.32,SEHK,HKD,10000
60123,UB#HSI  RP1601Q,∙┌л№╖ч╗╚д╗д@║╡в▀,0,SEHK,HKD,10000
60124,UB#HSI  RP1510W,∙┌л№╖ч╗╚дндQ║╡вх,0.56,SEHK,HKD,10000
60125,UB#HSI  RP1510E,∙┌л№╖ч╗╚дндQ║╡в╙,0.69,SEHK,HKD,10000
60135,BP#HSI  RP1603K,∙┌л№кkд┌д╗дT║╡в┘,0.285,SEHK,HKD,10000
60136,BP#HSI  RP1604H,∙┌л№кkд┌д╗е|║╡в╓,0.295,SEHK,HKD,10000
60137,HS#CMB  RC1510A,й█жц╢╫┬╫дндQд√в╧,0.246,SEHK,HKD,5000
60139,BP#HSI  RP1603L,∙┌л№кkд┌д╗дT║╡в┌,0.3,SEHK,HKD,10000
60141,BP#HSCEIRP1604B,дде°кkд┌д╗е|║╡в╨,0.195,SEHK,HKD,10000
60142,CS#HSCEIRP1602A,дде°╖члHд╗дG║╡в╧,0,SEHK,HKD,10000
60143,CS#HSCEIRP1601A,дде°╖члHд╗д@║╡в╧,0,SEHK,HKD,10000
60149,BP#CSA50RP1603A,лnддкkд┌д╗дT║╡в╧,0.54,SEHK,HKD,2000
60151,HS#TENCTRC1509E,─╦░T╢╫┬╫дндEд√в╙,0.093,SEHK,HKD,10000
60156,BP#FTA50RP1603A,в╧ддкkд┌д╗дT║╡в╧,0,SEHK,HKD,1000
60157,HS#HSI  RP1608D,∙┌л№╢╫┬╫д╗дK║╡в╥,0.245,SEHK,HKD,10000
60158,HS#CNOOCRP1604A,о№кo╢╫┬╫д╗е|║╡в╧,0.325,SEHK,HKD,10000
60159,HS#TENCTRC1608H,─╦░T╢╫┬╫д╗дKд√в╓,0.181,SEHK,HKD,10000
60160,HS#GOME RC1611A,░ъм№╢╫┬╫д╗е╥д√в╧,0.355,SEHK,HKD,1000
60161,HS#CSA50RC1608C,лnдд╢╫┬╫д╗дKд√в╤,0.059,SEHK,HKD,2000
60162,HS#PINANRC1611F,енжw╢╫┬╫д╗е╥д√в╘,0.036,SEHK,HKD,5000
60163,HS#HTSE RC1609B,о№│q╢╫┬╫д╗дEд√в╨,0.178,SEHK,HKD,4000
60166,HS#HSI  RC1612F,∙┌л№╢╫┬╫д╗дAд√в╘,0.064,SEHK,HKD,10000
60172,HS#HSI  RP1606J,∙┌л№╢╫┬╫д╗д╗║╡в╪,0.222,SEHK,HKD,10000
60175,HS#HSCEIRP1605J,дде°╢╫┬╫д╗дн║╡в╪,0.185,SEHK,HKD,10000
60179,HS#HSCEIRC1608G,дде°╢╫┬╫д╗дKд√в╒,0.142,SEHK,HKD,10000
60180,HS#CLIFERP1610A,дд╣╪╢╫┬╫д╗дQ║╡в╧,0.67,SEHK,HKD,10000
60194,JP#HSI  RP1510B,∙┌л№╝п│qдндQ║╡в╨,0,SEHK,HKD,10000
60195,JP#HSI  RP1511G,∙┌л№╝п│qдне╥║╡в╒,0,SEHK,HKD,10000
60201,MB#HSI  RP1508D,∙┌л№│┴╗╚дндK║╡в╥,0,SEHK,HKD,10000
60217,CS#CSA50RP1509B,лnдд╖члHдндE║╡в╨,0.98,SEHK,HKD,2000
60220,CS#FTA50RP1509A,в╧дд╖члHдндE║╡в╧,0.86,SEHK,HKD,1000
60224,CS#FTA50RP1509B,в╧дд╖члHдндE║╡в╨,0.93,SEHK,HKD,1000
60232,UB#HKEX RP1604A,┤фец╖ч╗╚д╗е|║╡в╧,1.91,SEHK,HKD,10000
60236,UB#TENCTRP1604A,─╦░T╖ч╗╚д╗е|║╡в╧,0.58,SEHK,HKD,10000
60239,SC#HSI  RP1601E,∙┌л№┤эе┤д╗д@║╡в╙,0.166,SEHK,HKD,10000
60259,HS#HSI  RC1508B,∙┌л№╢╫┬╫дндKд√в╨,0.109,SEHK,HKD,10000
60260,HS#HSI  RC1508C,∙┌л№╢╫┬╫дндKд√в╤,0.166,SEHK,HKD,10000
60278,HS#CKH  RC1509A,к°йM╢╫┬╫дндEд√в╧,0.53,SEHK,HKD,5000
60280,SG#TENCTRC1509B,─╦░Tкk┐│дндEд√в╨,0.131,SEHK,HKD,10000
60287,BP#HSCEIRP1512B,дде°кkд┌дндA║╡в╨,1.18,SEHK,HKD,10000
60291,SG#HSI  RP1602C,∙┌л№кk┐│д╗дG║╡в╤,0.25,SEHK,HKD,10000
60292,SG#HSI  RP1601L,∙┌л№кk┐│д╗д@║╡в┌,0,SEHK,HKD,10000
60293,SG#HSI  RP1603C,∙┌л№кk┐│д╗дT║╡в╤,0,SEHK,HKD,10000
60294,SC#HSI  RP1601F,∙┌л№┤эе┤д╗д@║╡в╘,0.375,SEHK,HKD,10000
60295,BP#HSI  RP1603M,∙┌л№кkд┌д╗дT║╡в█,0.26,SEHK,HKD,10000
60296,BP#HSI  RP1604I,∙┌л№кkд┌д╗е|║╡в╫,0.27,SEHK,HKD,10000
60301,UB#HSCEIRP1510B,дде°╖ч╗╚дндQ║╡в╨,0.7,SEHK,HKD,10000
60304,BP#HSCEIRC1611A,дде°кkд┌д╗е╥д√в╧,0,SEHK,HKD,10000
60306,BP#HSCEIRP1603C,дде°кkд┌д╗дT║╡в╤,0,SEHK,HKD,10000
60313,SC#HSI  RP1510E,∙┌л№┤эе┤дндQ║╡в╙,0.75,SEHK,HKD,10000
60314,CS#HSI  RP1510W,∙┌л№╖члHдндQ║╡вх,0.66,SEHK,HKD,10000
60325,CS#HSI  RP1510E,∙┌л№╖члHдндQ║╡в╙,0.54,SEHK,HKD,10000
60341,CS#HSI  RC1608B,∙┌л№╖члHд╗дKд√в╨,0.105,SEHK,HKD,10000
60345,HS#FTA50RP1601B,в╧дд╢╫┬╫д╗д@║╡в╨,1.01,SEHK,HKD,1000
60350,UB#HSI  RP1511Q,∙┌л№╖ч╗╚дне╥║╡в▀,0,SEHK,HKD,10000
60351,HS#TENCTRP1601E,─╦░T╢╫┬╫д╗д@║╡в╙,0.48,SEHK,HKD,10000
60352,UB#HSI  RP1511R,∙┌л№╖ч╗╚дне╥║╡вр,0,SEHK,HKD,10000
60353,UB#HSI  RP1511S,∙┌л№╖ч╗╚дне╥║╡вс,0,SEHK,HKD,10000
60354,UB#HSCEIRP1510L,дде°╖ч╗╚дндQ║╡в┌,0.44,SEHK,HKD,10000
60357,CS#TENCTRC1601C,─╦░T╖члHд╗д@д√в╤,0.086,SEHK,HKD,10000
60359,HS#CSA50RP1602D,лnдд╢╫┬╫д╗дG║╡в╥,1.16,SEHK,HKD,2000
60361,CS#PINANRC1605A,енжw╖члHд╗днд√в╧,0.059,SEHK,HKD,5000
60362,CS#CLIFERC1609A,дд╣╪╖члHд╗дEд√в╧,0.055,SEHK,HKD,10000
60366,HS#CCB  RP1602B,л╪жц╢╫┬╫д╗дG║╡в╨,0.39,SEHK,HKD,10000
60379,HS#GEG  RP1602A,╗╚кe╢╫┬╫д╗дG║╡в╧,2.06,SEHK,HKD,1000
60380,JP#HSI  RP1510D,∙┌л№╝п│qдндQ║╡в╥,0.65,SEHK,HKD,10000
60383,JP#HSI  RP1511H,∙┌л№╝п│qдне╥║╡в╓,0,SEHK,HKD,10000
60387,HS#HKEX RP1602B,┤фец╢╫┬╫д╗дG║╡в╨,1.98,SEHK,HKD,10000
60389,HS#HKEX RP1601C,┤фец╢╫┬╫д╗д@║╡в╤,1.73,SEHK,HKD,10000
60397,JP#HSCEIRP1512I,дде°╝п│qдндA║╡в╫,0,SEHK,HKD,10000
60403,UB#AMCS3RC1610A,оLдT╖ч╗╚д╗дQд√в╧,0.024,SEHK,HKD,2000
60404,HS#C MOBRC1610A,дд▓╛╢╫┬╫д╗дQд√в╧,0.086,SEHK,HKD,5000
60406,UB#HSI  RP1602L,∙┌л№╖ч╗╚д╗дG║╡в┌,0,SEHK,HKD,10000
60407,UB#HSI  RP1601R,∙┌л№╖ч╗╚д╗д@║╡вр,0,SEHK,HKD,10000
60418,UB#HSI  RP1601S,∙┌л№╖ч╗╚д╗д@║╡вс,0.244,SEHK,HKD,10000
60419,UB#HSI  RP1601T,∙┌л№╖ч╗╚д╗д@║╡вт,0.29,SEHK,HKD,10000
60426,UB#HSI  RP1602M,∙┌л№╖ч╗╚д╗дG║╡в█,0,SEHK,HKD,10000
60427,MB#HSI  RP1512B,∙┌л№│┴╗╚дндA║╡в╨,0,SEHK,HKD,10000
60430,CS#HSI  RP1603H,∙┌л№╖члHд╗дT║╡в╓,0,SEHK,HKD,10000
60432,CS#HSI  RP1603I,∙┌л№╖члHд╗дT║╡в╫,0,SEHK,HKD,10000
60433,CS#HSI  RP1603J,∙┌л№╖члHд╗дT║╡в╪,0.27,SEHK,HKD,10000
60434,CS#HSI  RP1603K,∙┌л№╖члHд╗дT║╡в┘,0.255,SEHK,HKD,10000
